Batting Team,Balling Team,Venue,Match Date,Over number,Score after over,Wickets after over,Inning Score
KKR,Chargers,Cuttack,"April 22 2012,",19,126,5,127
KKR,Chargers,Cuttack,"April 22 2012,",20,127,5,127
MI,Kings XI,Wankhede,"April 22 2012,",1,0,0,163
MI,Kings XI,Wankhede,"April 22 2012,",2,3,0,163
MI,Kings XI,Wankhede,"April 22 2012,",3,11,0,163
MI,Kings XI,Wankhede,"April 22 2012,",4,22,0,163
MI,Kings XI,Wankhede,"April 22 2012,",5,28,0,163
MI,Kings XI,Wankhede,"April 22 2012,",6,39,0,163
MI,Kings XI,Wankhede,"April 22 2012,",7,42,0,163
MI,Kings XI,Wankhede,"April 22 2012,",8,50,0,163
MI,Kings XI,Wankhede,"April 22 2012,",9,56,1,163
MI,Kings XI,Wankhede,"April 22 2012,",10,58,2,163
MI,Kings XI,Wankhede,"April 22 2012,",11,65,2,163
MI,Kings XI,Wankhede,"April 22 2012,",12,84,2,163
MI,Kings XI,Wankhede,"April 22 2012,",13,96,2,163
MI,Kings XI,Wankhede,"April 22 2012,",14,108,2,163
MI,Kings XI,Wankhede,"April 22 2012,",15,129,2,163
MI,Kings XI,Wankhede,"April 22 2012,",16,132,3,163
MI,Kings XI,Wankhede,"April 22 2012,",17,140,3,163
MI,Kings XI,Wankhede,"April 22 2012,",18,146,4,163
MI,Kings XI,Wankhede,"April 22 2012,",19,154,6,163
MI,Kings XI,Wankhede,"April 22 2012,",20,163,6,163
Kings XI,MI,Wankhede,"April 22 2012,",1,10,0,164
Kings XI,MI,Wankhede,"April 22 2012,",2,16,0,164
Kings XI,MI,Wankhede,"April 22 2012,",3,26,0,164
Kings XI,MI,Wankhede,"April 22 2012,",4,32,0,164
Kings XI,MI,Wankhede,"April 22 2012,",5,42,0,164
Kings XI,MI,Wankhede,"April 22 2012,",6,48,0,164
Kings XI,MI,Wankhede,"April 22 2012,",7,52,1,164
Kings XI,MI,Wankhede,"April 22 2012,",8,59,1,164
Kings XI,MI,Wankhede,"April 22 2012,",9,61,2,164
Kings XI,MI,Wankhede,"April 22 2012,",10,75,2,164
Kings XI,MI,Wankhede,"April 22 2012,",11,80,2,164
Kings XI,MI,Wankhede,"April 22 2012,",12,86,2,164
Kings XI,MI,Wankhede,"April 22 2012,",13,96,2,164
Kings XI,MI,Wankhede,"April 22 2012,",14,103,2,164
Kings XI,MI,Wankhede,"April 22 2012,",15,119,2,164
Kings XI,MI,Wankhede,"April 22 2012,",16,120,3,164
Kings XI,MI,Wankhede,"April 22 2012,",17,130,3,164
Kings XI,MI,Wankhede,"April 22 2012,",18,144,4,164
Kings XI,MI,Wankhede,"April 22 2012,",19,155,4,164
Kings XI,MI,Wankhede,"April 22 2012,",20,164,4,164
Warriors,Daredevils,Delhi,"April 21 2012,",1,0,0,192
Warriors,Daredevils,Delhi,"April 21 2012,",2,3,0,192
Warriors,Daredevils,Delhi,"April 21 2012,",3,14,0,192
Warriors,Daredevils,Delhi,"April 21 2012,",4,27,1,192
Warriors,Daredevils,Delhi,"April 21 2012,",5,34,1,192
Warriors,Daredevils,Delhi,"April 21 2012,",6,52,1,192
Warriors,Daredevils,Delhi,"April 21 2012,",7,56,1,192
Warriors,Daredevils,Delhi,"April 21 2012,",8,65,1,192
Warriors,Daredevils,Delhi,"April 21 2012,",9,82,1,192
Warriors,Daredevils,Delhi,"April 21 2012,",10,88,1,192
Warriors,Daredevils,Delhi,"April 21 2012,",11,91,1,192
Warriors,Daredevils,Delhi,"April 21 2012,",12,104,1,192
Warriors,Daredevils,Delhi,"April 21 2012,",13,114,1,192
Warriors,Daredevils,Delhi,"April 21 2012,",14,118,1,192
Warriors,Daredevils,Delhi,"April 21 2012,",15,125,2,192
Warriors,Daredevils,Delhi,"April 21 2012,",16,136,2,192
Warriors,Daredevils,Delhi,"April 21 2012,",17,148,2,192
Warriors,Daredevils,Delhi,"April 21 2012,",18,171,2,192
Warriors,Daredevils,Delhi,"April 21 2012,",19,180,2,192
Warriors,Daredevils,Delhi,"April 21 2012,",20,192,3,192
Daredevils,Warriors,Delhi,"April 21 2012,",1,5,0,172
Daredevils,Warriors,Delhi,"April 21 2012,",2,12,0,172
Daredevils,Warriors,Delhi,"April 21 2012,",3,14,1,172
Daredevils,Warriors,Delhi,"April 21 2012,",4,16,1,172
Daredevils,Warriors,Delhi,"April 21 2012,",5,29,1,172
Daredevils,Warriors,Delhi,"April 21 2012,",6,49,1,172
Daredevils,Warriors,Delhi,"April 21 2012,",7,56,1,172
Daredevils,Warriors,Delhi,"April 21 2012,",8,74,1,172
Daredevils,Warriors,Delhi,"April 21 2012,",9,87,1,172
Daredevils,Warriors,Delhi,"April 21 2012,",10,92,2,172
Daredevils,Warriors,Delhi,"April 21 2012,",11,104,2,172
Daredevils,Warriors,Delhi,"April 21 2012,",12,114,3,172
Daredevils,Warriors,Delhi,"April 21 2012,",13,120,4,172
Daredevils,Warriors,Delhi,"April 21 2012,",14,125,5,172
Daredevils,Warriors,Delhi,"April 21 2012,",15,131,5,172
Daredevils,Warriors,Delhi,"April 21 2012,",16,139,5,172
Daredevils,Warriors,Delhi,"April 21 2012,",17,142,5,172
Daredevils,Warriors,Delhi,"April 21 2012,",18,152,6,172
Daredevils,Warriors,Delhi,"April 21 2012,",19,167,6,172
Daredevils,Warriors,Delhi,"April 21 2012,",20,172,7,172
RR,CSK,Chennai,"April 21 2012,",1,5,0,146
RR,CSK,Chennai,"April 21 2012,",2,13,0,146
RR,CSK,Chennai,"April 21 2012,",3,19,0,146
RR,CSK,Chennai,"April 21 2012,",4,34,0,146
RR,CSK,Chennai,"April 21 2012,",5,36,1,146
RR,CSK,Chennai,"April 21 2012,",6,41,1,146
RR,CSK,Chennai,"April 21 2012,",7,43,1,146
RR,CSK,Chennai,"April 21 2012,",8,50,2,146
RR,CSK,Chennai,"April 21 2012,",9,56,2,146
RR,CSK,Chennai,"April 21 2012,",10,62,2,146
RR,CSK,Chennai,"April 21 2012,",11,71,2,146
RR,CSK,Chennai,"April 21 2012,",12,76,2,146
RR,CSK,Chennai,"April 21 2012,",13,81,2,146
RR,CSK,Chennai,"April 21 2012,",14,85,2,146
RR,CSK,Chennai,"April 21 2012,",15,107,2,146
RR,CSK,Chennai,"April 21 2012,",16,116,2,146
RR,CSK,Chennai,"April 21 2012,",17,129,2,146
RR,CSK,Chennai,"April 21 2012,",18,133,2,146
RR,CSK,Chennai,"April 21 2012,",19,142,3,146
RR,CSK,Chennai,"April 21 2012,",20,146,4,146
CSK,RR,Chennai,"April 21 2012,",1,2,0,147
CSK,RR,Chennai,"April 21 2012,",2,14,0,147
CSK,RR,Chennai,"April 21 2012,",3,23,0,147
CSK,RR,Chennai,"April 21 2012,",4,29,0,147
CSK,RR,Chennai,"April 21 2012,",5,40,0,147
CSK,RR,Chennai,"April 21 2012,",6,45,0,147
CSK,RR,Chennai,"April 21 2012,",7,53,0,147
CSK,RR,Chennai,"April 21 2012,",8,57,1,147
CSK,RR,Chennai,"April 21 2012,",9,66,1,147
CSK,RR,Chennai,"April 21 2012,",10,70,1,147
CSK,RR,Chennai,"April 21 2012,",11,76,1,147
CSK,RR,Chennai,"April 21 2012,",12,83,1,147
CSK,RR,Chennai,"April 21 2012,",13,88,1,147
CSK,RR,Chennai,"April 21 2012,",14,93,1,147
CSK,RR,Chennai,"April 21 2012,",15,104,1,147
CSK,RR,Chennai,"April 21 2012,",16,116,1,147
CSK,RR,Chennai,"April 21 2012,",17,118,3,147
CSK,RR,Chennai,"April 21 2012,",18,131,3,147
CSK,RR,Chennai,"April 21 2012,",19,139,3,147
CSK,RR,Chennai,"April 21 2012,",20,147,3,147
Kings XI,RCB,Mohali,"April 20 2012,",1,3,0,163
Kings XI,RCB,Mohali,"April 20 2012,",2,10,0,163
Kings XI,RCB,Mohali,"April 20 2012,",3,15,1,163
Kings XI,RCB,Mohali,"April 20 2012,",4,20,1,163
Kings XI,RCB,Mohali,"April 20 2012,",5,27,2,163
Kings XI,RCB,Mohali,"April 20 2012,",6,41,2,163
Kings XI,RCB,Mohali,"April 20 2012,",7,51,2,163
Kings XI,RCB,Mohali,"April 20 2012,",8,57,2,163
Kings XI,RCB,Mohali,"April 20 2012,",9,64,3,163
Kings XI,RCB,Mohali,"April 20 2012,",10,70,3,163
Kings XI,RCB,Mohali,"April 20 2012,",11,75,3,163
Kings XI,RCB,Mohali,"April 20 2012,",12,81,3,163
Kings XI,RCB,Mohali,"April 20 2012,",13,89,3,163
Kings XI,RCB,Mohali,"April 20 2012,",14,94,4,163
Kings XI,RCB,Mohali,"April 20 2012,",15,105,5,163
Kings XI,RCB,Mohali,"April 20 2012,",16,112,5,163
Kings XI,RCB,Mohali,"April 20 2012,",17,125,5,163
Kings XI,RCB,Mohali,"April 20 2012,",18,139,5,163
Kings XI,RCB,Mohali,"April 20 2012,",19,149,5,163
Kings XI,RCB,Mohali,"April 20 2012,",20,163,6,163
RCB,Kings XI,Mohali,"April 20 2012,",1,3,0,166
RCB,Kings XI,Mohali,"April 20 2012,",2,8,2,166
RCB,Kings XI,Mohali,"April 20 2012,",3,17,2,166
RCB,Kings XI,Mohali,"April 20 2012,",4,18,2,166
RCB,Kings XI,Mohali,"April 20 2012,",5,25,2,166
RCB,Kings XI,Mohali,"April 20 2012,",6,36,3,166
RCB,Kings XI,Mohali,"April 20 2012,",7,39,3,166
RCB,Kings XI,Mohali,"April 20 2012,",8,48,3,166
RCB,Kings XI,Mohali,"April 20 2012,",9,60,3,166
RCB,Kings XI,Mohali,"April 20 2012,",10,72,3,166
RCB,Kings XI,Mohali,"April 20 2012,",11,76,3,166
RCB,Kings XI,Mohali,"April 20 2012,",12,86,3,166
RCB,Kings XI,Mohali,"April 20 2012,",13,98,3,166
RCB,Kings XI,Mohali,"April 20 2012,",14,113,3,166
RCB,Kings XI,Mohali,"April 20 2012,",15,116,3,166
RCB,Kings XI,Mohali,"April 20 2012,",16,132,3,166
RCB,Kings XI,Mohali,"April 20 2012,",17,140,3,166
RCB,Kings XI,Mohali,"April 20 2012,",18,157,4,166
RCB,Kings XI,Mohali,"April 20 2012,",19,160,5,166
RCB,Kings XI,Mohali,"April 20 2012,",20,166,5,166
CSK,Warriors,Chennai,"April 19 2012,",1,6,0,164
CSK,Warriors,Chennai,"April 19 2012,",2,8,0,164
CSK,Warriors,Chennai,"April 19 2012,",3,9,0,164
CSK,Warriors,Chennai,"April 19 2012,",4,17,0,164
CSK,Warriors,Chennai,"April 19 2012,",5,28,0,164
CSK,Warriors,Chennai,"April 19 2012,",6,42,0,164
CSK,Warriors,Chennai,"April 19 2012,",7,43,0,164
CSK,Warriors,Chennai,"April 19 2012,",8,55,0,164
CSK,Warriors,Chennai,"April 19 2012,",9,64,0,164
CSK,Warriors,Chennai,"April 19 2012,",10,68,0,164
CSK,Warriors,Chennai,"April 19 2012,",11,74,0,164
CSK,Warriors,Chennai,"April 19 2012,",12,83,0,164
CSK,Warriors,Chennai,"April 19 2012,",13,89,0,164
CSK,Warriors,Chennai,"April 19 2012,",14,100,0,164
CSK,Warriors,Chennai,"April 19 2012,",15,115,0,164
CSK,Warriors,Chennai,"April 19 2012,",16,116,2,164
CSK,Warriors,Chennai,"April 19 2012,",17,125,3,164
CSK,Warriors,Chennai,"April 19 2012,",18,137,3,164
CSK,Warriors,Chennai,"April 19 2012,",19,146,4,164
CSK,Warriors,Chennai,"April 19 2012,",20,164,5,164
Warriors,CSK,Chennai,"April 19 2012,",1,9,0,151
Warriors,CSK,Chennai,"April 19 2012,",2,15,1,151
Warriors,CSK,Chennai,"April 19 2012,",3,22,1,151
Warriors,CSK,Chennai,"April 19 2012,",4,26,2,151
Warriors,CSK,Chennai,"April 19 2012,",5,35,2,151
Warriors,CSK,Chennai,"April 19 2012,",6,53,2,151
Warriors,CSK,Chennai,"April 19 2012,",7,55,3,151
Warriors,CSK,Chennai,"April 19 2012,",8,59,3,151
Warriors,CSK,Chennai,"April 19 2012,",9,61,3,151
Warriors,CSK,Chennai,"April 19 2012,",10,65,4,151
Warriors,CSK,Chennai,"April 19 2012,",11,72,4,151
Warriors,CSK,Chennai,"April 19 2012,",12,85,4,151
Warriors,CSK,Chennai,"April 19 2012,",13,96,4,151
Warriors,CSK,Chennai,"April 19 2012,",14,100,5,151
Warriors,CSK,Chennai,"April 19 2012,",15,107,5,151
Warriors,CSK,Chennai,"April 19 2012,",16,124,5,151
Warriors,CSK,Chennai,"April 19 2012,",17,130,5,151
Warriors,CSK,Chennai,"April 19 2012,",18,140,5,151
Warriors,CSK,Chennai,"April 19 2012,",19,144,6,151
Warriors,CSK,Chennai,"April 19 2012,",20,151,7,151
Chargers,Daredevils,Delhi,"April 19 2012,",1,2,0,157
Chargers,Daredevils,Delhi,"April 19 2012,",2,9,0,157
Chargers,Daredevils,Delhi,"April 19 2012,",3,12,1,157
Chargers,Daredevils,Delhi,"April 19 2012,",4,26,1,157
Chargers,Daredevils,Delhi,"April 19 2012,",5,35,1,157
Chargers,Daredevils,Delhi,"April 19 2012,",6,50,1,157
Chargers,Daredevils,Delhi,"April 19 2012,",7,59,1,157
Chargers,Daredevils,Delhi,"April 19 2012,",8,70,1,157
Chargers,Daredevils,Delhi,"April 19 2012,",9,81,1,157
Chargers,Daredevils,Delhi,"April 19 2012,",10,84,2,157
Chargers,Daredevils,Delhi,"April 19 2012,",11,101,2,157
Chargers,Daredevils,Delhi,"April 19 2012,",12,106,3,157
Chargers,Daredevils,Delhi,"April 19 2012,",13,110,3,157
Chargers,Daredevils,Delhi,"April 19 2012,",14,113,4,157
Chargers,Daredevils,Delhi,"April 19 2012,",15,120,4,157
Chargers,Daredevils,Delhi,"April 19 2012,",16,125,4,157
Chargers,Daredevils,Delhi,"April 19 2012,",17,130,5,157
Chargers,Daredevils,Delhi,"April 19 2012,",18,135,7,157
Chargers,Daredevils,Delhi,"April 19 2012,",19,151,7,157
Chargers,Daredevils,Delhi,"April 19 2012,",20,157,8,157
Daredevils,Chargers,Delhi,"April 19 2012,",1,2,1,162
Daredevils,Chargers,Delhi,"April 19 2012,",2,7,1,162
Daredevils,Chargers,Delhi,"April 19 2012,",3,14,1,162
Daredevils,Chargers,Delhi,"April 19 2012,",4,20,2,162
Daredevils,Chargers,Delhi,"April 19 2012,",5,27,3,162
Daredevils,Chargers,Delhi,"April 19 2012,",6,34,3,162
Daredevils,Chargers,Delhi,"April 19 2012,",7,42,3,162
Daredevils,Chargers,Delhi,"April 19 2012,",8,59,3,162
Daredevils,Chargers,Delhi,"April 19 2012,",9,63,3,162
Daredevils,Chargers,Delhi,"April 19 2012,",10,71,4,162
Daredevils,Chargers,Delhi,"April 19 2012,",11,75,4,162
Daredevils,Chargers,Delhi,"April 19 2012,",12,83,4,162
Daredevils,Chargers,Delhi,"April 19 2012,",13,104,4,162
Daredevils,Chargers,Delhi,"April 19 2012,",14,113,4,162
Daredevils,Chargers,Delhi,"April 19 2012,",15,115,5,162
Daredevils,Chargers,Delhi,"April 19 2012,",16,121,5,162
Daredevils,Chargers,Delhi,"April 19 2012,",17,136,5,162
Daredevils,Chargers,Delhi,"April 19 2012,",18,150,5,162
Daredevils,Chargers,Delhi,"April 19 2012,",19,156,5,162
Daredevils,Chargers,Delhi,"April 19 2012,",20,162,5,162
Kings XI,KKR,Mohali,"April 18 2012,",1,8,0,124
Kings XI,KKR,Mohali,"April 18 2012,",2,15,0,124
Kings XI,KKR,Mohali,"April 18 2012,",3,24,1,124
Kings XI,KKR,Mohali,"April 18 2012,",4,29,1,124
Kings XI,KKR,Mohali,"April 18 2012,",5,34,1,124
Kings XI,KKR,Mohali,"April 18 2012,",6,45,1,124
Kings XI,KKR,Mohali,"April 18 2012,",7,50,1,124
Kings XI,KKR,Mohali,"April 18 2012,",8,54,1,124
Kings XI,KKR,Mohali,"April 18 2012,",9,61,1,124
Kings XI,KKR,Mohali,"April 18 2012,",10,63,2,124
Kings XI,KKR,Mohali,"April 18 2012,",11,68,2,124
Kings XI,KKR,Mohali,"April 18 2012,",12,75,2,124
Kings XI,KKR,Mohali,"April 18 2012,",13,83,2,124
Kings XI,KKR,Mohali,"April 18 2012,",14,86,3,124
Kings XI,KKR,Mohali,"April 18 2012,",15,89,4,124
Kings XI,KKR,Mohali,"April 18 2012,",16,96,4,124
Kings XI,KKR,Mohali,"April 18 2012,",17,103,5,124
Kings XI,KKR,Mohali,"April 18 2012,",18,107,6,124
Kings XI,KKR,Mohali,"April 18 2012,",19,114,6,124
Kings XI,KKR,Mohali,"April 18 2012,",20,124,7,124
KKR,Kings XI,Mohali,"April 18 2012,",1,10,0,127
KKR,Kings XI,Mohali,"April 18 2012,",2,18,0,127
KKR,Kings XI,Mohali,"April 18 2012,",3,18,0,127
KKR,Kings XI,Mohali,"April 18 2012,",4,32,0,127
KKR,Kings XI,Mohali,"April 18 2012,",5,47,0,127
KKR,Kings XI,Mohali,"April 18 2012,",6,53,1,127
KKR,Kings XI,Mohali,"April 18 2012,",7,56,1,127
KKR,Kings XI,Mohali,"April 18 2012,",8,60,1,127
KKR,Kings XI,Mohali,"April 18 2012,",9,72,1,127
KKR,Kings XI,Mohali,"April 18 2012,",10,75,2,127
KKR,Kings XI,Mohali,"April 18 2012,",11,80,2,127
KKR,Kings XI,Mohali,"April 18 2012,",12,83,2,127
KKR,Kings XI,Mohali,"April 18 2012,",13,91,2,127
KKR,Kings XI,Mohali,"April 18 2012,",14,97,2,127
KKR,Kings XI,Mohali,"April 18 2012,",15,107,2,127
KKR,Kings XI,Mohali,"April 18 2012,",16,117,2,127
KKR,Kings XI,Mohali,"April 18 2012,",17,127,2,127
Warriors,RCB,Bengaluru,"April 17 2012,",1,5,0,182
Warriors,RCB,Bengaluru,"April 17 2012,",2,18,0,182
Warriors,RCB,Bengaluru,"April 17 2012,",3,30,0,182
Warriors,RCB,Bengaluru,"April 17 2012,",4,37,0,182
Warriors,RCB,Bengaluru,"April 17 2012,",5,48,0,182
Warriors,RCB,Bengaluru,"April 17 2012,",6,58,0,182
Warriors,RCB,Bengaluru,"April 17 2012,",7,63,1,182
Warriors,RCB,Bengaluru,"April 17 2012,",8,74,1,182
Warriors,RCB,Bengaluru,"April 17 2012,",9,84,1,182
Warriors,RCB,Bengaluru,"April 17 2012,",10,96,1,182
Warriors,RCB,Bengaluru,"April 17 2012,",11,101,1,182
Warriors,RCB,Bengaluru,"April 17 2012,",12,112,2,182
Warriors,RCB,Bengaluru,"April 17 2012,",13,117,3,182
Warriors,RCB,Bengaluru,"April 17 2012,",14,129,3,182
Warriors,RCB,Bengaluru,"April 17 2012,",15,134,3,182
Warriors,RCB,Bengaluru,"April 17 2012,",16,141,3,182
Warriors,RCB,Bengaluru,"April 17 2012,",17,155,3,182
Warriors,RCB,Bengaluru,"April 17 2012,",18,164,4,182
Warriors,RCB,Bengaluru,"April 17 2012,",19,175,5,182
Warriors,RCB,Bengaluru,"April 17 2012,",20,182,6,182
RCB,Warriors,Bengaluru,"April 17 2012,",1,3,0,186
RCB,Warriors,Bengaluru,"April 17 2012,",2,4,0,186
RCB,Warriors,Bengaluru,"April 17 2012,",3,17,1,186
RCB,Warriors,Bengaluru,"April 17 2012,",4,35,1,186
RCB,Warriors,Bengaluru,"April 17 2012,",5,40,1,186
RCB,Warriors,Bengaluru,"April 17 2012,",6,42,2,186
RCB,Warriors,Bengaluru,"April 17 2012,",7,47,2,186
RCB,Warriors,Bengaluru,"April 17 2012,",8,50,2,186
RCB,Warriors,Bengaluru,"April 17 2012,",9,56,2,186
RCB,Warriors,Bengaluru,"April 17 2012,",10,63,2,186
RCB,Warriors,Bengaluru,"April 17 2012,",11,68,2,186
RCB,Warriors,Bengaluru,"April 17 2012,",12,76,3,186
RCB,Warriors,Bengaluru,"April 17 2012,",13,107,3,186
RCB,Warriors,Bengaluru,"April 17 2012,",14,112,3,186
RCB,Warriors,Bengaluru,"April 17 2012,",15,117,3,186
RCB,Warriors,Bengaluru,"April 17 2012,",16,128,4,186
RCB,Warriors,Bengaluru,"April 17 2012,",17,139,4,186
RCB,Warriors,Bengaluru,"April 17 2012,",18,155,4,186
RCB,Warriors,Bengaluru,"April 17 2012,",19,162,4,186
RCB,Warriors,Bengaluru,"April 17 2012,",20,186,4,186
Chargers,RR,Jaipur,"April 17 2012,",1,9,0,196
Chargers,RR,Jaipur,"April 17 2012,",2,16,0,196
Chargers,RR,Jaipur,"April 17 2012,",3,26,0,196
Chargers,RR,Jaipur,"April 17 2012,",4,39,0,196
Chargers,RR,Jaipur,"April 17 2012,",5,49,0,196
Chargers,RR,Jaipur,"April 17 2012,",6,57,0,196
Chargers,RR,Jaipur,"April 17 2012,",7,63,0,196
Chargers,RR,Jaipur,"April 17 2012,",8,70,0,196
Chargers,RR,Jaipur,"April 17 2012,",9,77,0,196
Chargers,RR,Jaipur,"April 17 2012,",10,83,0,196
Chargers,RR,Jaipur,"April 17 2012,",11,96,1,196
Chargers,RR,Jaipur,"April 17 2012,",12,105,1,196
Chargers,RR,Jaipur,"April 17 2012,",13,108,1,196
Chargers,RR,Jaipur,"April 17 2012,",14,110,2,196
Chargers,RR,Jaipur,"April 17 2012,",15,119,2,196
Chargers,RR,Jaipur,"April 17 2012,",16,132,2,196
Chargers,RR,Jaipur,"April 17 2012,",17,143,2,196
Chargers,RR,Jaipur,"April 17 2012,",18,160,2,196
Chargers,RR,Jaipur,"April 17 2012,",19,178,2,196
Chargers,RR,Jaipur,"April 17 2012,",20,196,2,196
RR,Chargers,Jaipur,"April 17 2012,",1,5,0,197
RR,Chargers,Jaipur,"April 17 2012,",2,17,0,197
RR,Chargers,Jaipur,"April 17 2012,",3,25,0,197
RR,Chargers,Jaipur,"April 17 2012,",4,39,0,197
RR,Chargers,Jaipur,"April 17 2012,",5,50,0,197
RR,Chargers,Jaipur,"April 17 2012,",6,62,1,197
RR,Chargers,Jaipur,"April 17 2012,",7,70,1,197
RR,Chargers,Jaipur,"April 17 2012,",8,74,1,197
RR,Chargers,Jaipur,"April 17 2012,",9,78,1,197
RR,Chargers,Jaipur,"April 17 2012,",10,89,1,197
RR,Chargers,Jaipur,"April 17 2012,",11,101,1,197
RR,Chargers,Jaipur,"April 17 2012,",12,110,2,197
RR,Chargers,Jaipur,"April 17 2012,",13,119,2,197
RR,Chargers,Jaipur,"April 17 2012,",14,123,3,197
RR,Chargers,Jaipur,"April 17 2012,",15,134,3,197
RR,Chargers,Jaipur,"April 17 2012,",16,142,4,197
RR,Chargers,Jaipur,"April 17 2012,",17,159,4,197
RR,Chargers,Jaipur,"April 17 2012,",18,172,4,197
RR,Chargers,Jaipur,"April 17 2012,",19,186,5,197
RR,Chargers,Jaipur,"April 17 2012,",20,197,5,197
MI,Daredevils,Wankhede,"April 16 2012,",1,2,0,92
MI,Daredevils,Wankhede,"April 16 2012,",2,3,1,92
MI,Daredevils,Wankhede,"April 16 2012,",3,5,1,92
MI,Daredevils,Wankhede,"April 16 2012,",4,7,2,92
MI,Daredevils,Wankhede,"April 16 2012,",5,16,2,92
MI,Daredevils,Wankhede,"April 16 2012,",6,23,2,92
MI,Daredevils,Wankhede,"April 16 2012,",7,30,2,92
MI,Daredevils,Wankhede,"April 16 2012,",8,37,3,92
MI,Daredevils,Wankhede,"April 16 2012,",9,40,4,92
MI,Daredevils,Wankhede,"April 16 2012,",10,43,5,92
MI,Daredevils,Wankhede,"April 16 2012,",11,45,6,92
MI,Daredevils,Wankhede,"April 16 2012,",12,62,6,92
MI,Daredevils,Wankhede,"April 16 2012,",13,69,6,92
MI,Daredevils,Wankhede,"April 16 2012,",14,75,6,92
MI,Daredevils,Wankhede,"April 16 2012,",15,79,7,92
MI,Daredevils,Wankhede,"April 16 2012,",16,80,8,92
MI,Daredevils,Wankhede,"April 16 2012,",17,83,8,92
MI,Daredevils,Wankhede,"April 16 2012,",18,89,9,92
MI,Daredevils,Wankhede,"April 16 2012,",19,92,9,92
MI,Daredevils,Wankhede,"April 16 2012,",20,92,1,92
Daredevils,MI,Wankhede,"April 16 2012,",1,8,0,93
Daredevils,MI,Wankhede,"April 16 2012,",2,14,0,93
Daredevils,MI,Wankhede,"April 16 2012,",3,18,0,93
Daredevils,MI,Wankhede,"April 16 2012,",4,22,0,93
Daredevils,MI,Wankhede,"April 16 2012,",5,34,0,93
Daredevils,MI,Wankhede,"April 16 2012,",6,41,1,93
Daredevils,MI,Wankhede,"April 16 2012,",7,44,1,93
Daredevils,MI,Wankhede,"April 16 2012,",8,52,2,93
Daredevils,MI,Wankhede,"April 16 2012,",9,53,2,93
Daredevils,MI,Wankhede,"April 16 2012,",10,58,2,93
Daredevils,MI,Wankhede,"April 16 2012,",11,67,2,93
Daredevils,MI,Wankhede,"April 16 2012,",12,74,2,93
Daredevils,MI,Wankhede,"April 16 2012,",13,80,3,93
Daredevils,MI,Wankhede,"April 16 2012,",14,87,3,93
Daredevils,MI,Wankhede,"April 16 2012,",15,93,3,93
RR,RCB,Bengaluru,"April 15 2012,",1,2,0,195
RR,RCB,Bengaluru,"April 15 2012,",2,11,0,195
RR,RCB,Bengaluru,"April 15 2012,",3,11,0,195
RR,RCB,Bengaluru,"April 15 2012,",4,26,0,195
RR,RCB,Bengaluru,"April 15 2012,",5,34,0,195
RR,RCB,Bengaluru,"April 15 2012,",6,43,0,195
RR,RCB,Bengaluru,"April 15 2012,",7,47,0,195
RR,RCB,Bengaluru,"April 15 2012,",8,52,0,195
RR,RCB,Bengaluru,"April 15 2012,",9,57,0,195
RR,RCB,Bengaluru,"April 15 2012,",10,61,0,195
RR,RCB,Bengaluru,"April 15 2012,",11,66,1,195
RR,RCB,Bengaluru,"April 15 2012,",12,75,1,195
RR,RCB,Bengaluru,"April 15 2012,",13,82,1,195
RR,RCB,Bengaluru,"April 15 2012,",14,106,1,195
RR,RCB,Bengaluru,"April 15 2012,",15,113,1,195
RR,RCB,Bengaluru,"April 15 2012,",16,134,1,195
RR,RCB,Bengaluru,"April 15 2012,",17,158,1,195
RR,RCB,Bengaluru,"April 15 2012,",18,175,1,195
RR,RCB,Bengaluru,"April 15 2012,",19,184,2,195
RR,RCB,Bengaluru,"April 15 2012,",20,195,2,195
RCB,RR,Bengaluru,"April 15 2012,",1,7,0,136
RCB,RR,Bengaluru,"April 15 2012,",2,11,0,136
RCB,RR,Bengaluru,"April 15 2012,",3,28,0,136
RCB,RR,Bengaluru,"April 15 2012,",4,38,0,136
RCB,RR,Bengaluru,"April 15 2012,",5,42,2,136
RCB,RR,Bengaluru,"April 15 2012,",6,54,2,136
RCB,RR,Bengaluru,"April 15 2012,",7,59,2,136
RCB,RR,Bengaluru,"April 15 2012,",8,63,2,136
RCB,RR,Bengaluru,"April 15 2012,",9,71,3,136
RCB,RR,Bengaluru,"April 15 2012,",10,76,3,136
RCB,RR,Bengaluru,"April 15 2012,",11,79,4,136
RCB,RR,Bengaluru,"April 15 2012,",12,82,4,136
RCB,RR,Bengaluru,"April 15 2012,",13,92,4,136
RCB,RR,Bengaluru,"April 15 2012,",14,101,4,136
RCB,RR,Bengaluru,"April 15 2012,",15,105,6,136
RCB,RR,Bengaluru,"April 15 2012,",16,108,7,136
RCB,RR,Bengaluru,"April 15 2012,",17,120,8,136
RCB,RR,Bengaluru,"April 15 2012,",18,121,9,136
RCB,RR,Bengaluru,"April 15 2012,",19,127,9,136
RCB,RR,Bengaluru,"April 15 2012,",20,136,1,136
Kings XI,KKR,Eden Gardens,"April 15 2012,",1,7,0,134
Kings XI,KKR,Eden Gardens,"April 15 2012,",2,14,0,134
Kings XI,KKR,Eden Gardens,"April 15 2012,",3,17,1,134
Kings XI,KKR,Eden Gardens,"April 15 2012,",4,21,1,134
Kings XI,KKR,Eden Gardens,"April 15 2012,",5,24,2,134
